loss,n,N,d,positive_score_minimum,negative_score_maximum,extrema_midpoint_threshold,margin,false_positive_count,negative_count,false_positive_rate,false_negative_count,positive_count,false_negative_rate
InfoNCE,100,4950,21,0.4351899027824402,0.47974246740341187,0.457466185092926,-0.04455256462097168,20,485100,4.1228612657184085e-05,16,9900,0.0016161616161616162
InfoNCE,100,4950,22,0.4351852834224701,0.4550958275794983,0.4451405555009842,-0.019910544157028198,7,485100,1.443001443001443e-05,4,9900,0.00040404040404040404
InfoNCE,100,4950,23,0.4506632387638092,0.44225460290908813,0.44645892083644867,0.00840863585472107,0,485100,0.0,0,9900,0.0
InfoNCE,100,4950,24,0.4257976710796356,0.44054654240608215,0.4331721067428589,-0.014748871326446533,4,485100,8.245722531436818e-06,2,9900,0.00020202020202020202
InfoNCE,100,4950,25,0.44158273935317993,0.4463871717453003,0.4439849555492401,-0.004804432392120361,1,485100,2.0614306328592044e-06,2,9900,0.00020202020202020202
InfoNCE,100,4950,26,0.4409624934196472,0.40914851427078247,0.42505550384521484,0.031813979148864746,0,485100,0.0,0,9900,0.0
InfoNCE,100,4950,27,0.4520804286003113,0.40643858909606934,0.4292595088481903,0.04564183950424194,0,485100,0.0,0,9900,0.0
InfoNCE,100,4950,28,0.4492811858654022,0.3922533094882965,0.42076724767684937,0.05702787637710571,0,485100,0.0,0,9900,0.0
InfoNCE,100,4950,29,0.44560638070106506,0.38809090852737427,0.41684864461421967,0.057515472173690796,0,485100,0.0,0,9900,0.0
InfoNCE,100,4950,30,0.45221197605133057,0.37137651443481445,0.4117942452430725,0.08083546161651611,0,485100,0.0,0,9900,0.0
InfoNCE,120,7140,5,0.3303965926170349,0.9727782011032104,0.6515873968601227,-0.6423816084861755,7531,842520,0.00893866020984665,12772,14280,0.8943977591036415
InfoNCE,120,7140,6,0.3773423433303833,0.9672906398773193,0.6723164916038513,-0.589948296546936,2973,842520,0.0035286996154393962,13306,14280,0.9317927170868348
InfoNCE,120,7140,7,0.38649100065231323,0.9366715550422668,0.66158127784729,-0.5501805543899536,2761,842520,0.003277073541280919,13034,14280,0.9127450980392157
InfoNCE,120,7140,8,0.3927605152130127,0.8929735422134399,0.6428670287132263,-0.5002130270004272,3167,842520,0.0037589612116032856,12058,14280,0.8443977591036415
InfoNCE,120,7140,9,0.3768243193626404,0.8575651049613953,0.6171947121620178,-0.4807407855987549,3472,842520,0.004120970422067132,10724,14280,0.7509803921568627
InfoNCE,120,7140,10,0.3609571158885956,0.827502429485321,0.5942297726869583,-0.46654531359672546,3778,842520,0.004484166547975122,9160,14280,0.6414565826330533
InfoNCE,120,7140,11,0.44585829973220825,0.7517917156219482,0.5988250076770782,-0.30593341588974,2740,842520,0.0032521483169539,8128,14280,0.569187675070028
InfoNCE,120,7140,12,0.45177575945854187,0.732038140296936,0.591906949877739,-0.28026238083839417,1872,842520,0.0022219057114371173,6766,14280,0.4738095238095238
InfoNCE,120,7140,13,0.4383973777294159,0.6930657625198364,0.5657315701246262,-0.25466838479042053,2298,842520,0.0027275316906423585,4784,14280,0.33501400560224087
InfoNCE,120,7140,14,0.43803539872169495,0.6645384430885315,0.5512869209051132,-0.22650304436683655,1595,842520,0.001893130133409296,3288,14280,0.23025210084033612
InfoNCE,120,7140,15,0.4371918737888336,0.6524913311004639,0.5448416024446487,-0.21529945731163025,1044,842520,0.0012391397236860846,2718,14280,0.1903361344537815
InfoNCE,120,7140,16,0.4400756359100342,0.6136492490768433,0.5268624424934387,-0.17357361316680908,1112,842520,0.0013198499738878602,1566,14280,0.10966386554621849
InfoNCE,120,7140,17,0.4202656149864197,0.588786780834198,0.5045261979103088,-0.16852116584777832,795,842520,0.0009435977780942886,572,14280,0.04005602240896359
InfoNCE,120,7140,18,0.4325503408908844,0.6007903218269348,0.5166703313589096,-0.16823998093605042,177,842520,0.0002100840336134454,820,14280,0.05742296918767507
InfoNCE,120,7140,19,0.446188360452652,0.5448721051216125,0.49553023278713226,-0.09868374466896057,155,842520,0.00018397189384228266,206,14280,0.01442577030812325
InfoNCE,120,7140,20,0.43150681257247925,0.5210958123207092,0.47630131244659424,-0.08958899974822998,153,842520,0.00018159806295399514,81,14280,0.005672268907563025
InfoNCE,120,7140,21,0.43956270813941956,0.5011696219444275,0.4703661650419235,-0.061606913805007935,51,842520,6.053268765133172e-05,50,14280,0.0035014005602240898
InfoNCE,120,7140,22,0.42066556215286255,0.4856453835964203,0.4531554728746414,-0.06497982144355774,51,842520,6.053268765133172e-05,24,14280,0.0016806722689075631
InfoNCE,120,7140,23,0.43864840269088745,0.470079630613327,0.45436401665210724,-0.031431227922439575,13,842520,1.542990077386887e-05,14,14280,0.000980392156862745
InfoNCE,120,7140,24,0.43308204412460327,0.4717046916484833,0.4523933678865433,-0.038622647523880005,4,842520,4.747661776575037e-06,22,14280,0.0015406162464985994
InfoNCE,120,7140,25,0.4435018301010132,0.46096357703208923,0.4522327035665512,-0.01746174693107605,1,842520,1.1869154441437592e-06,6,14280,0.0004201680672268908
InfoNCE,120,7140,26,0.44962719082832336,0.4480487108230591,0.4488379508256912,0.0015784800052642822,0,842520,0.0,0,14280,0.0
InfoNCE,120,7140,27,0.4376015067100525,0.4207604229450226,0.42918096482753754,0.016841083765029907,0,842520,0.0,0,14280,0.0
InfoNCE,120,7140,28,0.44538673758506775,0.41719046235084534,0.43128859996795654,0.028196275234222412,0,842520,0.0,0,14280,0.0
InfoNCE,120,7140,29,0.447435587644577,0.39232784509658813,0.4198817163705826,0.05510774254798889,0,842520,0.0,0,14280,0.0
InfoNCE,120,7140,30,0.43932652473449707,0.39394864439964294,0.41663758456707,0.045377880334854126,0,842520,0.0,0,14280,0.0
InfoNCE,140,9730,5,0.40592190623283386,0.9782638549804688,0.6920928806066513,-0.5723419487476349,5422,1342740,0.004038011826563594,18338,19460,0.9423432682425488
InfoNCE,140,9730,6,0.33964401483535767,0.9705218076705933,0.6550829112529755,-0.6308777928352356,7186,1342740,0.005351743449960529,17862,19460,0.9178828365878725
InfoNCE,140,9730,7,0.38653722405433655,0.9250342845916748,0.6557857543230057,-0.5384970605373383,4857,1342740,0.0036172304392510838,17598,19460,0.9043165467625899
InfoNCE,140,9730,8,0.36713722348213196,0.8991978764533997,0.6331675499677658,-0.5320606529712677,5429,1342740,0.004043225047291359,16361,19460,0.8407502569373073
InfoNCE,140,9730,9,0.38989558815956116,0.8429509997367859,0.6164232939481735,-0.45305541157722473,5498,1342740,0.004094612508750763,14801,19460,0.7605858170606372
InfoNCE,140,9730,10,0.45166483521461487,0.7955800294876099,0.6236224323511124,-0.343915194272995,4119,1342740,0.0030676080253809377,14024,19460,0.7206577595066803
InfoNCE,140,9730,11,0.4435768127441406,0.7749694585800171,0.6092731356620789,-0.33139264583587646,4410,1342740,0.0032843290584923367,11580,19460,0.5950668036998972
InfoNCE,140,9730,12,0.4481922388076782,0.7410239577293396,0.5946080982685089,-0.2928317189216614,3860,1342740,0.00287471885845361,10350,19460,0.5318602261048304
InfoNCE,140,9730,13,0.44319620728492737,0.7239946722984314,0.5835954397916794,-0.28079846501350403,3277,1342740,0.0024405320464125596,7827,19460,0.4022096608427544
InfoNCE,140,9730,14,0.43864700198173523,0.7004359364509583,0.5695414692163467,-0.261788934469223,2416,1342740,0.001799305896897389,6409,19460,0.3293422404933196
InfoNCE,140,9730,15,0.448123574256897,0.673375129699707,0.560749351978302,-0.22525155544281006,1477,1342740,0.0010999895735585444,4954,19460,0.25457348406988695
InfoNCE,140,9730,16,0.434750497341156,0.6333920955657959,0.534071296453476,-0.1986415982246399,1997,1342740,0.0014872573990497044,2653,19460,0.13633093525179857
InfoNCE,140,9730,17,0.4359355866909027,0.6211470365524292,0.528541311621666,-0.1852114498615265,1027,1342740,0.0007648539553450407,2008,19460,0.10318602261048304
InfoNCE,140,9730,18,0.43651214241981506,0.5906627178192139,0.5135874301195145,-0.1541505753993988,630,1342740,0.00046918986549890525,1002,19460,0.05149023638232271
InfoNCE,140,9730,19,0.436791330575943,0.5675954222679138,0.5021933764219284,-0.13080409169197083,505,1342740,0.00037609663821737643,494,19460,0.025385405960945528
InfoNCE,140,9730,20,0.4309348464012146,0.5813916921615601,0.5061632692813873,-0.15045684576034546,99,1342740,7.372983600697082e-05,476,19460,0.02446043165467626
InfoNCE,140,9730,21,0.43667563796043396,0.5339535474777222,0.48531459271907806,-0.09727790951728821,109,1342740,8.117729418949313e-05,152,19460,0.007810894141829393
InfoNCE,140,9730,22,0.42959603667259216,0.5207025408744812,0.4751492887735367,-0.09110650420188904,91,1342740,6.777186946095298e-05,76,19460,0.0039054470709146967
InfoNCE,140,9730,23,0.4284597337245941,0.48105287551879883,0.45475630462169647,-0.05259314179420471,99,1342740,7.372983600697082e-05,26,19460,0.0013360739979445015
InfoNCE,140,9730,24,0.4290975034236908,0.47545450925827026,0.45227600634098053,-0.04635700583457947,28,1342740,2.0852882911062454e-05,14,19460,0.0007194244604316547
InfoNCE,140,9730,25,0.4317348301410675,0.4776506721973419,0.4546927511692047,-0.045915842056274414,4,1342740,2.978983273008922e-06,18,19460,0.0009249743062692703
InfoNCE,140,9730,26,0.43638595938682556,0.46410998702049255,0.45024797320365906,-0.027724027633666992,1,1342740,7.447458182522305e-07,8,19460,0.00041109969167523125
InfoNCE,140,9730,27,0.4407794773578644,0.44103768467903137,0.4409085810184479,-0.0002582073211669922,1,1342740,7.447458182522305e-07,2,19460,0.00010277492291880781
InfoNCE,140,9730,28,0.4472057819366455,0.41982194781303406,0.4335138648748398,0.02738383412361145,0,1342740,0.0,0,19460,0.0
InfoNCE,140,9730,29,0.44544291496276855,0.4268592894077301,0.43615110218524933,0.018583625555038452,0,1342740,0.0,0,19460,0.0
InfoNCE,140,9730,30,0.45318105816841125,0.40796858072280884,0.43057481944561005,0.04521247744560242,0,1342740,0.0,0,19460,0.0
InfoNCE,160,12720,5,0.442118376493454,0.981156051158905,0.7116372138261795,-0.539037674665451,6001,2009760,0.0029859286680996738,24226,25440,0.9522798742138365
InfoNCE,160,12720,6,0.3174813389778137,0.9753711223602295,0.6464262306690216,-0.6578897833824158,10227,2009760,0.005088667303558634,23386,25440,0.9192610062893082
InfoNCE,160,12720,7,0.4190545678138733,0.9373880624771118,0.6782213151454926,-0.5183334946632385,5279,2009760,0.002626681792850888,23456,25440,0.9220125786163522
InfoNCE,160,12720,8,0.40147361159324646,0.8907443284988403,0.6461089700460434,-0.48927071690559387,6289,2009760,0.003129229360719688,22094,25440,0.8684748427672956
InfoNCE,160,12720,9,0.3736540377140045,0.8938900232315063,0.6337720304727554,-0.5202359855175018,6474,2009760,0.0032212801528540723,20911,25440,0.8219732704402516
InfoNCE,160,12720,10,0.4149956703186035,0.8498436212539673,0.6324196457862854,-0.43484795093536377,4951,2009760,0.0024634782262558715,19647,25440,0.7722877358490566
InfoNCE,160,12720,11,0.407720685005188,0.8188487887382507,0.6132847368717194,-0.41112810373306274,5807,2009760,0.002889399729320914,15956,25440,0.6272012578616353
InfoNCE,160,12720,12,0.45659905672073364,0.7725417613983154,0.6145704090595245,-0.3159427046775818,4072,2009760,0.0020261125706552024,15996,25440,0.6287735849056604
InfoNCE,160,12720,13,0.44150984287261963,0.7405222654342651,0.5910160541534424,-0.2990124225616455,5061,2009760,0.0025182111296871267,11729,25440,0.4610455974842767
InfoNCE,160,12720,14,0.4245311915874481,0.7183701395988464,0.5714506655931473,-0.2938389480113983,3306,2009760,0.0016449725340339145,8648,25440,0.339937106918239
InfoNCE,160,12720,15,0.4352720379829407,0.6668390035629272,0.551055520772934,-0.23156696557998657,4612,2009760,0.0022948013693177296,5835,25440,0.22936320754716982
InfoNCE,160,12720,16,0.4292128384113312,0.6618311405181885,0.5455219894647598,-0.2326183021068573,3221,2009760,0.0016026789268370352,4622,25440,0.18168238993710692
InfoNCE,160,12720,17,0.4351349174976349,0.6526256799697876,0.5438802987337112,-0.2174907624721527,1470,2009760,0.0007314306185813231,3992,25440,0.15691823899371068
InfoNCE,160,12720,18,0.431161105632782,0.6138879060745239,0.522524505853653,-0.18272680044174194,1743,2009760,0.0008672677334607118,1984,25440,0.0779874213836478
InfoNCE,160,12720,19,0.42971375584602356,0.5845775604248047,0.5071456581354141,-0.15486380457878113,1093,2009760,0.0005438460313669294,906,25440,0.03561320754716981
InfoNCE,160,12720,20,0.4228532314300537,0.5697494745254517,0.4963013529777527,-0.14689624309539795,928,2009760,0.0004617466762200462,428,25440,0.016823899371069182
InfoNCE,160,12720,21,0.4290793538093567,0.5572177767753601,0.4931485652923584,-0.12813842296600342,251,2009760,0.00012489053419313748,312,25440,0.012264150943396227
InfoNCE,160,12720,22,0.4336966872215271,0.5501662492752075,0.4919314682483673,-0.11646956205368042,89,2009760,4.4283894594379426e-05,286,25440,0.011242138364779873
InfoNCE,160,12720,23,0.43317389488220215,0.5244284272193909,0.4788011610507965,-0.09125453233718872,75,2009760,3.731788870312873e-05,126,25440,0.004952830188679245
InfoNCE,160,12720,24,0.4280298352241516,0.5034339427947998,0.4657318890094757,-0.0754041075706482,51,2009760,2.5376164318127538e-05,44,25440,0.001729559748427673
InfoNCE,160,12720,25,0.43497923016548157,0.4902936518192291,0.46263644099235535,-0.05531442165374756,11,2009760,5.473290343125547e-06,36,25440,0.0014150943396226414
InfoNCE,160,12720,26,0.43242448568344116,0.4708789885044098,0.4516517370939255,-0.03845450282096863,10,2009760,4.975718493750497e-06,7,25440,0.0002751572327044025
InfoNCE,160,12720,27,0.4412272870540619,0.4628349840641022,0.45203113555908203,-0.021607697010040283,3,2009760,1.4927155481251493e-06,10,25440,0.00039308176100628933
InfoNCE,160,12720,28,0.44267791509628296,0.4410543441772461,0.4418661296367645,0.0016235709190368652,0,2009760,0.0,0,25440,0.0
InfoNCE,160,12720,29,0.4238806664943695,0.4245873987674713,0.4242340326309204,-0.0007067322731018066,1,2009760,4.975718493750497e-07,2,25440,7.861635220125786e-05
InfoNCE,160,12720,30,0.44972100853919983,0.42211008071899414,0.435915544629097,0.02761092782020569,0,2009760,0.0,0,25440,0.0
InfoNCE,180,16110,5,0.3697497248649597,0.9839531779289246,0.6768514513969421,-0.6142034530639648,13409,2867580,0.004676068322418206,30358,32220,0.942209807572936
InfoNCE,180,16110,6,0.35204437375068665,0.9650124907493591,0.6585284322500229,-0.6129681169986725,6084,2867580,0.002121649613960203,30902,32220,0.9590937306021105
InfoNCE,180,16110,7,0.3691738247871399,0.9404398798942566,0.6548068523406982,-0.5712660551071167,8392,2867580,0.002926509460939189,29738,32220,0.9229671011793917
InfoNCE,180,16110,8,0.39475271105766296,0.8986643552780151,0.646708533167839,-0.5039116442203522,8421,2867580,0.002936622517941958,28424,32220,0.8821849782743637
InfoNCE,180,16110,9,0.3627088963985443,0.8872976899147034,0.6250032931566238,-0.5245887935161591,9892,2867580,0.003449598616254821,26011,32220,0.8072936064556177
InfoNCE,180,16110,10,0.4408092200756073,0.8178225755691528,0.6293158978223801,-0.37701335549354553,7652,2867580,0.0026684521443168106,24817,32220,0.770235878336437
InfoNCE,180,16110,11,0.43677380681037903,0.8068827390670776,0.6218282729387283,-0.3701089322566986,7110,2867580,0.0024794425961960956,22262,32220,0.6909373060211049
InfoNCE,180,16110,12,0.4568183422088623,0.7676573395729065,0.6122378408908844,-0.3108389973640442,6949,2867580,0.0024232976935255513,20158,32220,0.6256362507759156
InfoNCE,180,16110,13,0.4390121102333069,0.7495443224906921,0.5942782163619995,-0.31053221225738525,7568,2867580,0.0026391591516191355,15602,32220,0.4842333954065798
InfoNCE,180,16110,14,0.4358173906803131,0.7200466990470886,0.5779320448637009,-0.2842293083667755,6990,2867580,0.002437595463770845,12517,32220,0.38848541278708876
InfoNCE,180,16110,15,0.4419916570186615,0.6916068196296692,0.5667992383241653,-0.2496151626110077,5461,2867580,0.0019043932514524443,9924,32220,0.3080074487895717
InfoNCE,180,16110,16,0.4379635155200958,0.6781194806098938,0.5580414980649948,-0.24015596508979797,3763,2867580,0.0013122563276351488,7627,32220,0.23671632526381128
InfoNCE,180,16110,17,0.4231525659561157,0.6499590277671814,0.5365557968616486,-0.22680646181106567,4740,2867580,0.001652961730797397,4128,32220,0.12811918063314712
InfoNCE,180,16110,18,0.43221086263656616,0.6198740005493164,0.5260424315929413,-0.18766313791275024,2747,2867580,0.0009579506064346941,2942,32220,0.09130974549968963
InfoNCE,180,16110,19,0.44280508160591125,0.5997853875160217,0.5212952345609665,-0.15698030591011047,1567,2867580,0.0005464538042530636,2130,32220,0.06610800744878957
InfoNCE,180,16110,20,0.4387500286102295,0.5719400644302368,0.5053450465202332,-0.13319003582000732,1390,2867580,0.000484729283925819,950,32220,0.029484792054624457
InfoNCE,180,16110,21,0.4381140470504761,0.5557187795639038,0.49691641330718994,-0.11760473251342773,698,2867580,0.00024341082027354074,570,32220,0.017690875232774673
InfoNCE,180,16110,22,0.4234110713005066,0.5350959300994873,0.47925350069999695,-0.11168485879898071,526,2867580,0.00018342993046401495,194,32220,0.006021104903786468
InfoNCE,180,16110,23,0.4305436611175537,0.5308751463890076,0.48070940375328064,-0.10033148527145386,160,2867580,5.5796176567000745e-05,200,32220,0.006207324643078833
InfoNCE,180,16110,24,0.436561644077301,0.5129584074020386,0.4747600257396698,-0.07639676332473755,112,2867580,3.9057323596900526e-05,122,32220,0.003786468032278088
InfoNCE,180,16110,25,0.4269147515296936,0.5048131942749023,0.465863972902298,-0.07789844274520874,49,2867580,1.708757907364398e-05,70,32220,0.0021725636250775914
InfoNCE,180,16110,26,0.42837226390838623,0.4791654050350189,0.4537688344717026,-0.05079314112663269,37,2867580,1.2902865831118923e-05,24,32220,0.0007448789571694599
InfoNCE,180,16110,27,0.446150004863739,0.46870553493499756,0.4574277698993683,-0.022555530071258545,2,2867580,6.974522070875094e-07,16,32220,0.0004965859714463067
InfoNCE,180,16110,28,0.44127923250198364,0.4608680009841919,0.45107361674308777,-0.019588768482208252,3,2867580,1.046178310631264e-06,10,32220,0.00031036623215394165
InfoNCE,180,16110,29,0.44629502296447754,0.4443443715572357,0.44531969726085663,0.0019506514072418213,0,2867580,0.0,0,32220,0.0
InfoNCE,180,16110,30,0.4483864903450012,0.42791125178337097,0.4381488710641861,0.02047523856163025,0,2867580,0.0,0,32220,0.0
InfoNCE,200,19900,5,0.3418075740337372,0.9936052560806274,0.6677064150571823,-0.6517976820468903,24256,3940200,0.006156032688696005,37274,39800,0.9365326633165829
