loss,n,N,d,positive_score_mean,negative_score_mean,midpoint_threshold,false_positive_count,negative_count,false_positive_rate,false_negative_count,positive_count,false_negative_rate
Sigmoid,100,4950,13,0.05866268901173213,-0.32784664647962025,-0.13459197873394407,93596,485100,0.19294166151309008,0,9900,0.0
Sigmoid,100,4950,14,0.06428806362805342,-0.32514139983372986,-0.1304266681028382,86797,485100,0.17892599464028036,0,9900,0.0
Sigmoid,100,4950,15,0.07026029183294134,-0.3233178529444674,-0.12652878055576303,80323,485100,0.16558029272314986,0,9900,0.0
Sigmoid,100,4950,16,0.07602335789626596,-0.3209023675949251,-0.12243950484932956,74119,485100,0.15279117707689135,0,9900,0.0
Sigmoid,100,4950,17,0.08271002826440815,-0.3192573062046499,-0.11827363897012089,67174,485100,0.1384745413316842,0,9900,0.0
Sigmoid,100,4950,18,0.08826226822956644,-0.318315311973994,-0.11502652187221377,59371,485100,0.12238919810348382,0,9900,0.0
Sigmoid,100,4950,19,0.09438783011728465,-0.3163506436104984,-0.11098140674660689,47715,485100,0.09836116264687693,0,9900,0.0
Sigmoid,100,4950,20,0.09971235002231116,-0.3151916014034646,-0.10773962569057671,31674,485100,0.06529375386518244,0,9900,0.0
Sigmoid,100,4950,21,0.10542240566150708,-0.3155720267161939,-0.10507481052734341,15618,485100,0.03219542362399505,0,9900,0.0
Sigmoid,100,4950,22,0.11037627576803319,-0.3130948321532494,-0.10135927819260811,5151,485100,0.010618429189857762,0,9900,0.0
Sigmoid,100,4950,23,0.11544088289216914,-0.31196753099692826,-0.09826332405237956,143,485100,0.00029478458049886624,0,9900,0.0
Sigmoid,100,4950,24,0.13126550031355536,-0.31952374245560594,-0.09412912107102529,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,25,0.12753648908601867,-0.31259718935691716,-0.09253035013544925,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,26,0.14778136072736797,-0.3170506766736753,-0.08463465797315367,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,27,0.15269526936339609,-0.31449616445309475,-0.08090044754484933,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,28,0.1570212874237937,-0.3128615881212346,-0.07792015034872045,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,29,0.16277145163880455,-0.31113174272729943,-0.07418014554424744,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,30,0.1644260360345696,-0.30919977634635276,-0.07238687015589158,0,485100,0.0,0,9900,0.0
Sigmoid,120,7140,5,-0.0029608189978131525,-0.3576712161367318,-0.18031601756727247,377924,842520,0.44856383231258606,0,14280,0.0
Sigmoid,120,7140,6,0.000565516386527973,-0.3471265039736456,-0.1732804937935588,327972,842520,0.389275032046717,0,14280,0.0
Sigmoid,120,7140,7,0.006664068030280336,-0.3510093843064573,-0.17217265813808846,294118,842520,0.34909319660067417,0,14280,0.0
Sigmoid,120,7140,8,0.012334345433828442,-0.3458495867800801,-0.16675762067312583,257668,842520,0.30583012866163417,0,14280,0.0
Sigmoid,120,7140,9,0.020027619353932505,-0.34345682782687087,-0.1617146042364692,227852,842520,0.2704410577790438,0,14280,0.0
Sigmoid,120,7140,10,0.028766789227392765,-0.34041728432775437,-0.1558252475501808,204413,842520,0.24262094668375825,0,14280,0.0
Sigmoid,120,7140,11,0.037684302069298944,-0.33636523005172553,-0.14934046399121328,185817,842520,0.2205490670844609,0,14280,0.0
Sigmoid,120,7140,12,0.04577621002003279,-0.3323831711386837,-0.14330348055932546,172497,842520,0.20473935336846602,0,14280,0.0
Sigmoid,120,7140,13,0.052576213392901236,-0.3292642350304087,-0.13834401081875372,161483,842520,0.19166666666666668,0,14280,0.0
Sigmoid,120,7140,14,0.058116281490397305,-0.32629782286657577,-0.13409077068808922,150390,842520,0.17850021364477994,0,14280,0.0
Sigmoid,120,7140,15,0.06349941458375681,-0.3247507416933613,-0.13062566355480226,140174,842520,0.1663746854674073,0,14280,0.0
Sigmoid,120,7140,16,0.06930372280770448,-0.32312868667139205,-0.1269124819318438,128850,842520,0.15293405497792337,0,14280,0.0
Sigmoid,120,7140,17,0.07499497005695097,-0.3218820455234581,-0.12344353773325357,118222,842520,0.1403195176375635,0,14280,0.0
Sigmoid,120,7140,18,0.0805248491635614,-0.3195068278423335,-0.11949098933938604,109111,842520,0.1295055310259697,0,14280,0.0
Sigmoid,120,7140,19,0.08587129883551631,-0.31861144481104325,-0.11637007298776347,97905,842520,0.11620495655889475,0,14280,0.0
Sigmoid,120,7140,20,0.09128589574560649,-0.3182540675679414,-0.11348408591116746,84898,842520,0.10076674737691686,0,14280,0.0
Sigmoid,120,7140,21,0.09652979879037422,-0.316964768856714,-0.11021748503316989,66752,842520,0.07922897972748422,0,14280,0.0
Sigmoid,120,7140,22,0.10140639197039587,-0.31524076289261865,-0.1069171854611114,39867,842520,0.04731875801167925,0,14280,0.0
Sigmoid,120,7140,23,0.10679043623089206,-0.31531640364794794,-0.10426298370852793,18792,842520,0.022304515026349524,0,14280,0.0
Sigmoid,120,7140,24,0.11681796329862931,-0.31911654377587245,-0.10114929023862157,267,842520,0.0003169064235863837,0,14280,0.0
Sigmoid,120,7140,25,0.12418273966811619,-0.31980010961100924,-0.09780868497144653,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,26,0.12009700276270634,-0.3107803248921799,-0.09534166106473677,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,27,0.1266296843103334,-0.3125177850690331,-0.09294405037934986,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,28,0.14508534065846887,-0.31722277520104275,-0.08606871727128694,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,29,0.1510151009411872,-0.3152352533942698,-0.08211007622654129,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,30,0.1539792175678646,-0.31311983538553034,-0.07957030890883288,0,842520,0.0,0,14280,0.0
Sigmoid,140,9730,5,-0.0035432396808620296,-0.3574155479157282,-0.1804793937982951,602326,1342740,0.448579769724593,0,19460,0.0
Sigmoid,140,9730,6,-0.00021868587572962107,-0.3459308825733776,-0.1730747842245536,525602,1342740,0.39143989156500886,0,19460,0.0
Sigmoid,140,9730,7,0.005422958182863126,-0.35192820957067766,-0.17325262569390726,469466,1342740,0.34963284031160163,0,19460,0.0
Sigmoid,140,9730,8,0.010309263749632569,-0.34634256574543637,-0.1680166509979019,414094,1342740,0.30839477486333916,0,19460,0.0
Sigmoid,140,9730,9,0.017711598699063424,-0.34526002888698887,-0.16377421509396273,360532,1342740,0.26850469934611315,0,19460,0.0
Sigmoid,140,9730,10,0.025738219017993738,-0.3411805669637592,-0.15772117397288274,326173,1342740,0.24291597777678478,0,19460,0.0
Sigmoid,140,9730,11,0.03347365415376541,-0.3376279608466625,-0.15207715334644856,296895,1342740,0.22111130970999598,0,19460,0.0
Sigmoid,140,9730,12,0.04123923036021938,-0.3337508537632727,-0.14625581170152666,274120,1342740,0.20414972369930143,0,19460,0.0
Sigmoid,140,9730,13,0.04782323389632851,-0.33075148480624406,-0.14146412545495776,255027,1342740,0.1899302917914116,0,19460,0.0
Sigmoid,140,9730,14,0.053553143031856876,-0.3279935022155506,-0.13722017959184687,238512,1342740,0.177630814602976,0,19460,0.0
Sigmoid,140,9730,15,0.058832150612520354,-0.3255881889856232,-0.13337801918655143,222565,1342740,0.1657543530393077,0,19460,0.0
Sigmoid,140,9730,16,0.06419525238755183,-0.3239333018820184,-0.12986902474723327,207276,1342740,0.15436793422404932,0,19460,0.0
Sigmoid,140,9730,17,0.06967446441223264,-0.3222175398809206,-0.126271537734344,191254,1342740,0.1424356167240121,0,19460,0.0
Sigmoid,140,9730,18,0.07515150042095692,-0.3209044032345617,-0.1228764514068024,175817,1342740,0.1309389755276524,0,19460,0.0
Sigmoid,140,9730,19,0.08010849865614786,-0.31966068021505484,-0.11977609077945349,161261,1342740,0.12009845539717294,0,19460,0.0
Sigmoid,140,9730,20,0.08499084502986928,-0.3185542224554772,-0.11678168871280396,144649,1342740,0.10772673786436689,0,19460,0.0
Sigmoid,140,9730,21,0.08973408504585445,-0.31839403135383987,-0.11432997315399271,128267,1342740,0.09552631186975885,0,19460,0.0
Sigmoid,140,9730,22,0.09437543464267487,-0.3158423703118029,-0.11073346783456402,104475,1342740,0.07780731936190179,0,19460,0.0
Sigmoid,140,9730,23,0.09949497664031426,-0.3164265669645919,-0.10846579516213883,72045,1342740,0.05365521247598195,0,19460,0.0
Sigmoid,140,9730,24,0.10349415300752803,-0.314173017937417,-0.10533943246494448,40802,1342740,0.030387118876327508,0,19460,0.0
Sigmoid,140,9730,25,0.10821201511661599,-0.31336900635299514,-0.10257849561818957,19517,1342740,0.014535204134828783,0,19460,0.0
Sigmoid,140,9730,26,0.11311102407885848,-0.3139042959171146,-0.10039663591912806,3813,1342740,0.002839715804995755,0,19460,0.0
Sigmoid,140,9730,27,0.11977344360068548,-0.31556659123306546,-0.09789657381618999,3,1342740,2.2342374547566916e-06,0,19460,0.0
Sigmoid,140,9730,28,0.12095840763595464,-0.3111819362645641,-0.09511176431430472,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,29,0.13912580901563534,-0.31860871780403766,-0.08974145439420116,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,30,0.14622540653770347,-0.3166879265398317,-0.08523126000106411,0,1342740,0.0,0,19460,0.0
Sigmoid,160,12720,5,-0.004051225442636365,-0.3571298107950823,-0.18059051811885934,904798,2009760,0.45020201417084627,0,25440,0.0
Sigmoid,160,12720,6,-0.0008389031332701047,-0.34513652140359385,-0.172987712268432,790158,2009760,0.3931603773584906,0,25440,0.0
Sigmoid,160,12720,7,0.004407807470764787,-0.35248084531572543,-0.17403651892248032,705737,2009760,0.3511548642623995,0,25440,0.0
Sigmoid,160,12720,8,0.008868444397981196,-0.34665317272886326,-0.16889236416544104,622558,2009760,0.3097673354032322,0,25440,0.0
Sigmoid,160,12720,9,0.015521650347697955,-0.34591707125474763,-0.16519771045352483,543912,2009760,0.27063529973728206,0,25440,0.0
Sigmoid,160,12720,10,0.023111400430811183,-0.3406730899627413,-0.15878084476596507,494736,2009760,0.24616670647241462,0,25440,0.0
Sigmoid,160,12720,11,0.030356943711005856,-0.3386968450059204,-0.15416995064745728,445524,2009760,0.22168020062096966,0,25440,0.0
Sigmoid,160,12720,12,0.03776376785947678,-0.33481058337432906,-0.14852340775742615,410199,2009760,0.20410347504179605,0,25440,0.0
Sigmoid,160,12720,13,0.04449855204219139,-0.33169738792424464,-0.14359941794102662,379756,2009760,0.1889558952312714,0,25440,0.0
Sigmoid,160,12720,14,0.05034037180531934,-0.3292708790376298,-0.13946525361615522,354201,2009760,0.176240446620492,0,25440,0.0
Sigmoid,160,12720,15,0.05533385154682815,-0.32677256765745133,-0.1357193580553116,332415,2009760,0.16540034631000716,0,25440,0.0
Sigmoid,160,12720,16,0.05995609232432461,-0.3250942367435391,-0.13256907220960723,309809,2009760,0.1541522370830348,0,25440,0.0
Sigmoid,160,12720,17,0.06551228419939091,-0.3229695974168949,-0.128728656608752,288975,2009760,0.143785825173155,0,25440,0.0
Sigmoid,160,12720,18,0.07054407019622085,-0.3218694978778088,-0.12566271384079397,265874,2009760,0.13229141788074197,0,25440,0.0
Sigmoid,160,12720,19,0.07541621044840453,-0.3209929146466894,-0.12278835209914243,244193,2009760,0.12150356261444152,0,25440,0.0
Sigmoid,160,12720,20,0.07995440955010225,-0.3194007529661256,-0.11972317170801167,225289,2009760,0.11209746437385558,0,25440,0.0
Sigmoid,160,12720,21,0.08520898562768157,-0.31859114644792436,-0.11669108041012138,202725,2009760,0.10087025316455696,0,25440,0.0
Sigmoid,160,12720,22,0.0893602493271794,-0.3172945514411004,-0.11396715105696051,180446,2009760,0.08978484993233023,0,25440,0.0
Sigmoid,160,12720,23,0.09369712050787449,-0.31731806881487046,-0.11181047415349799,152702,2009760,0.07598021654326885,0,25440,0.0
Sigmoid,160,12720,24,0.09829264370132965,-0.3153496579005023,-0.10852850709958632,103910,2009760,0.05170269086856142,0,25440,0.0
Sigmoid,160,12720,25,0.10261895185652768,-0.31601489541052913,-0.10669797177700072,64816,2009760,0.03225061698909323,0,25440,0.0
Sigmoid,160,12720,26,0.10705999580838677,-0.31493486531483494,-0.10393743475322409,33357,2009760,0.016597504179603536,0,25440,0.0
Sigmoid,160,12720,27,0.11071476440982154,-0.31299476729885806,-0.10114000144451826,12352,2009760,0.006146007483480614,0,25440,0.0
Sigmoid,160,12720,28,0.11391213221633631,-0.3112358535835274,-0.09866186068359555,2622,2009760,0.0013046333890613805,0,25440,0.0
Sigmoid,160,12720,29,0.1287787713456032,-0.319514519486945,-0.09536787407067089,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,30,0.12202812465429072,-0.3101779309716946,-0.09407490315870194,0,2009760,0.0,0,25440,0.0
Sigmoid,180,16110,5,-0.0045274047558637835,-0.3569174113721012,-0.1807224080639825,1293067,2867580,0.4509262165310122,0,32220,0.0
Sigmoid,180,16110,6,-0.0013545386442071312,-0.3445616424633098,-0.17295809055375846,1131254,2867580,0.3944977995382866,0,32220,0.0
Sigmoid,180,16110,7,0.0036178454826360515,-0.3524117600581305,-0.17439695728774723,1011652,2867580,0.3527894601022465,0,32220,0.0
Sigmoid,180,16110,8,0.007590602718254417,-0.3465376695197711,-0.16947353340075835,891168,2867580,0.3107735442428808,0,32220,0.0
Sigmoid,180,16110,9,0.013622896337494646,-0.3466376638360293,-0.16650738374926732,780561,2867580,0.27220199610821666,0,32220,0.0
Sigmoid,180,16110,10,0.02111144109263734,-0.34200735454852266,-0.16044795672794265,707320,2867580,0.24666094755856854,0,32220,0.0
Sigmoid,180,16110,11,0.027786474961071773,-0.3393027485263037,-0.15575813678261596,639618,2867580,0.22305149289644927,0,32220,0.0
Sigmoid,180,16110,12,0.03464136856933564,-0.33600375208955907,-0.15068119176011172,584709,2867580,0.20390329127696524,0,32220,0.0
Sigmoid,180,16110,13,0.04143797083267009,-0.3328401822218476,-0.14570110569458875,540918,2867580,0.18863222647668068,0,32220,0.0
Sigmoid,180,16110,14,0.04665091143670121,-0.33006488797605976,-0.14170698826967928,505769,2867580,0.17637485266322125,0,32220,0.0
Sigmoid,180,16110,15,0.05180334444097078,-0.3276020075660001,-0.13789933156251466,472836,2867580,0.16489025589521478,0,32220,0.0
Sigmoid,180,16110,16,0.0569746782023906,-0.3258347220075193,-0.13443002190256434,441724,2867580,0.1540406893617615,0,32220,0.0
Sigmoid,180,16110,17,0.06206803644430944,-0.3243074060350399,-0.13111968479536523,411540,2867580,0.1435147406523968,0,32220,0.0
Sigmoid,180,16110,18,0.066848819672918,-0.3225095988376288,-0.1278303895823554,382903,2867580,0.1335282712252143,0,32220,0.0
Sigmoid,180,16110,19,0.07150981863133937,-0.3214886191341859,-0.12498940025142327,352863,2867580,0.1230525390747599,0,32220,0.0
Sigmoid,180,16110,20,0.07630002225854987,-0.31997544919537674,-0.12183771346841343,326971,2867580,0.11402332280180501,0,32220,0.0
Sigmoid,180,16110,21,0.08080826165625152,-0.31928559916025107,-0.11923866875199977,297801,2867580,0.10385098236143368,0,32220,0.0
Sigmoid,180,16110,22,0.08495400336603989,-0.3188232553936319,-0.11693462601379599,268907,2867580,0.09377489032564043,0,32220,0.0
Sigmoid,180,16110,23,0.08924193124915228,-0.31815704691596947,-0.1144575578334086,239775,2867580,0.08361580147720378,0,32220,0.0
Sigmoid,180,16110,24,0.09364698115391697,-0.31658144032397634,-0.11146722958502969,198986,2867580,0.06939161243975757,0,32220,0.0
Sigmoid,180,16110,25,0.09754556371702643,-0.31574318556477726,-0.10909881092387541,146594,2867580,0.051121154422893174,0,32220,0.0
Sigmoid,180,16110,26,0.10161024588770115,-0.3160842947810131,-0.10723702444665596,95461,2867580,0.033289742570390364,0,32220,0.0
Sigmoid,180,16110,27,0.1055940510532839,-0.3145917268097619,-0.10449883787823899,53948,2867580,0.018813075833978475,0,32220,0.0
Sigmoid,180,16110,28,0.10955797165821865,-0.31375132331066646,-0.1020966758262239,22847,2867580,0.007967345287664162,0,32220,0.0
Sigmoid,180,16110,29,0.11358836679554629,-0.31296539789371,-0.09968851554908184,4987,2867580,0.0017390970783727046,0,32220,0.0
Sigmoid,180,16110,30,0.11753639166378071,-0.312025775572086,-0.09724469195415264,121,2867580,4.219585852879431e-05,0,32220,0.0
Sigmoid,200,19900,5,-0.004912632018258294,-0.3568883088410914,-0.18090047042967486,1776006,3940200,0.45074006395614435,0,39800,0.0
Sigmoid,200,19900,6,-0.0017961792131618059,-0.34418973741811965,-0.17299295831564074,1558215,3940200,0.3954659661946094,0,39800,0.0
Sigmoid,200,19900,7,0.002979148827189555,-0.35254052980768,-0.17478069049024522,1395233,3940200,0.3541020760367494,0,39800,0.0
Sigmoid,200,19900,8,0.006691248681861461,-0.3461617639194239,-0.16973525761878122,1228586,3940200,0.3118080300492361,0,39800,0.0
Sigmoid,200,19900,9,0.012395475109769722,-0.34738611675781716,-0.1674953208240237,1072575,3940200,0.2722133394243947,0,39800,0.0
Sigmoid,200,19900,10,0.01926276546409213,-0.34271063240102634,-0.1617239334684671,975494,3940200,0.247574742398863,0,39800,0.0
Sigmoid,200,19900,11,0.02572114426923457,-0.33997565522159523,-0.15712725547618034,881661,3940200,0.2237604690117253,0,39800,0.0
Sigmoid,200,19900,12,0.0324971335228233,-0.3368686212197747,-0.1521857438484757,805320,3940200,0.20438556418455917,0,39800,0.0
Sigmoid,200,19900,13,0.03942681825523213,-0.3338217043346837,-0.1471974430397258,740654,3940200,0.18797370691843054,0,39800,0.0
Sigmoid,200,19900,14,0.044431907823122105,-0.33167385456548026,-0.14362097337117907,688216,3940200,0.17466524541901426,0,39800,0.0
Sigmoid,200,19900,15,0.049498709125640854,-0.3288048572028021,-0.13965307403858063,647676,3940200,0.164376427592508,0,39800,0.0
Sigmoid,200,19900,16,0.054347507031962054,-0.3267576861307615,-0.13620508954939972,604105,3940200,0.15331835947413835,0,39800,0.0
Sigmoid,200,19900,17,0.059114633296433856,-0.3253278968961951,-0.13310663179988064,563599,3940200,0.14303817065123597,0,39800,0.0
Sigmoid,200,19900,18,0.06349874708951268,-0.3234404206898646,-0.12997083680017596,525551,3940200,0.13338180803004923,0,39800,0.0
Sigmoid,200,19900,19,0.06821543213944115,-0.32218337202676123,-0.12698396994366004,488096,3940200,0.12387594538348307,0,39800,0.0
Sigmoid,200,19900,20,0.07299323122770568,-0.3211849911042527,-0.1240958799382735,448974,3940200,0.11394700776610324,0,39800,0.0
Sigmoid,200,19900,21,0.07732740581026254,-0.32034707835777737,-0.12150983627375742,414006,3940200,0.10507233135373839,0,39800,0.0
Sigmoid,200,19900,22,0.08147553253488325,-0.318751859768072,-0.11863816361659438,381386,3940200,0.0967935637784884,0,39800,0.0
Sigmoid,200,19900,23,0.0858913483715911,-0.3181724399088275,-0.1161405457686182,343360,3940200,0.08714278463022182,0,39800,0.0
Sigmoid,200,19900,24,0.08974470890571723,-0.3175741960436146,-0.11391474356894868,304438,3940200,0.07726460585757068,0,39800,0.0
Sigmoid,200,19900,25,0.09392868559508018,-0.316406180241913,-0.11123874732341643,246601,3940200,0.06258590934470332,0,39800,0.0
Sigmoid,200,19900,26,0.09756542181156239,-0.3158354693890665,-0.10913502378875205,185365,3940200,0.04704456626567179,0,39800,0.0
Sigmoid,200,19900,27,0.10165898749670342,-0.3165401719801718,-0.10744059224173419,120769,3940200,0.030650474595198214,0,39800,0.0
Sigmoid,200,19900,28,0.10543614520480735,-0.314226019203827,-0.10439493699950982,70418,3940200,0.017871681640525862,0,39800,0.0
Sigmoid,200,19900,29,0.10933792164577312,-0.31520586824555985,-0.10293397329989337,32918,3940200,0.008354398253895742,0,39800,0.0
Sigmoid,200,19900,30,0.11280458972943788,-0.31312817197747805,-0.10016179112402009,9056,3940200,0.0022983604893152634,0,39800,0.0
Sigmoid,220,24090,5,-0.0052135983251407605,-0.3567823806631832,-0.18099798949416196,2368334,5251620,0.45097208099595937,0,48180,0.0
Sigmoid,220,24090,6,-0.0021764799554872386,-0.34388369406617947,-0.17303008701083336,2081748,5251620,0.3964011105144698,0,48180,0.0
Sigmoid,220,24090,7,0.0024757260220692016,-0.3527014673237631,-0.17511287065084696,1858764,5251620,0.3539410696128052,0,48180,0.0
Sigmoid,220,24090,8,0.0059166091398216505,-0.346705706033369,-0.17039454844677365,1639364,5251620,0.31216348479135964,0,48180,0.0
Sigmoid,220,24090,9,0.011257071048282122,-0.3475902381252794,-0.16816658353849864,1434487,5251620,0.2731513323507794,0,48180,0.0
Sigmoid,220,24090,10,0.017990456341180894,-0.3427368802832638,-0.16237321197104146,1306719,5251620,0.24882207775886298,0,48180,0.0
Sigmoid,220,24090,11,0.02395422838028287,-0.34050871318099335,-0.15827724240035523,1182381,5251620,0.22514595496246873,0,48180,0.0
Sigmoid,220,24090,12,0.03060127659416659,-0.3375502154731798,-0.1534744694395066,1075829,5251620,0.20485659663113479,0,48180,0.0
Sigmoid,220,24090,13,0.03676405917070636,-0.3345234074721496,-0.14887967415072162,988509,5251620,0.18822934637311914,0,48180,0.0
Sigmoid,220,24090,14,0.041913840340449635,-0.33197770421345174,-0.14503193193650105,919128,5251620,0.17501799444742766,0,48180,0.0
Sigmoid,220,24090,15,0.04704852945373489,-0.3295359458422053,-0.1412437081942352,860056,5251620,0.16376965583953143,0,48180,0.0
Sigmoid,220,24090,16,0.05164836307824425,-0.3274949694907678,-0.13792330320626178,803243,5251620,0.15295147021300093,0,48180,0.0
Sigmoid,220,24090,17,0.0562265701147377,-0.32576849738663566,-0.13477096363594898,750795,5251620,0.14296445668193813,0,48180,0.0
Sigmoid,220,24090,18,0.060805237484997665,-0.32401314376219736,-0.13160395313859985,702283,5251620,0.1337269261675445,0,48180,0.0
Sigmoid,220,24090,19,0.06552675659507327,-0.32307437105045644,-0.12877380722769158,648955,5251620,0.12357234529535648,0,48180,0.0
Sigmoid,220,24090,20,0.07012996602078204,-0.32206606871356996,-0.12596805134639397,601372,5251620,0.1145117125763098,0,48180,0.0
Sigmoid,220,24090,21,0.0744686160877582,-0.3210315969751821,-0.12328149044371194,555687,5251620,0.10581249214528088,0,48180,0.0
Sigmoid,220,24090,22,0.0787277465140321,-0.31999270326750573,-0.12063247837673682,511778,5251620,0.09745145307543196,0,48180,0.0
Sigmoid,220,24090,23,0.08269451567381249,-0.3193007903892999,-0.11830313735774373,467949,5251620,0.08910564740023079,0,48180,0.0
Sigmoid,220,24090,24,0.08658405281788904,-0.31790929559750986,-0.1156626213898104,423758,5251620,0.08069091061424856,0,48180,0.0
Sigmoid,220,24090,25,0.09069096439418678,-0.3172767982977136,-0.11329291695176341,365293,5251620,0.0695581553882421,0,48180,0.0
Sigmoid,220,24090,26,0.09409077128773534,-0.3181737858354843,-0.11204150727387446,317256,5251620,0.06041107315456945,0,48180,0.0
Sigmoid,220,24090,27,0.09794695216879379,-0.3168974419330164,-0.1094752448821113,230766,5251620,0.0439418693660242,0,48180,0.0
Sigmoid,220,24090,28,0.10146075740901946,-0.3151162262650937,-0.10682773442803714,147101,5251620,0.02801059482597751,0,48180,0.0
Sigmoid,220,24090,29,0.10547876360537403,-0.31540529748943497,-0.10496326694203047,86147,5251620,0.016403890608993034,0,48180,0.0
Sigmoid,220,24090,30,0.10871962009344965,-0.313392688860525,-0.10233653438353768,45803,5251620,0.008721689688134329,0,48180,0.0
Sigmoid,240,28680,5,-0.005604723441872241,-0.3567861228741279,-0.18119542315800008,3080795,6825840,0.45134298489270186,0,57360,0.0
Sigmoid,240,28680,6,-0.0025264746846185336,-0.34368548794504183,-0.17310598131483018,2710500,6825840,0.3970939840371295,0,57360,0.0
Sigmoid,240,28680,7,0.0019678053883583255,-0.35262187395885025,-0.17532703428524596,2420626,6825840,0.35462682981142246,0,57360,0.0
Sigmoid,240,28680,8,0.005319253299761806,-0.34621444290263187,-0.17044759480143504,2136815,6825840,0.31304791791193465,0,57360,0.0
Sigmoid,240,28680,9,0.010029631216168332,-0.3485500212980761,-0.16926019504095388,1868281,6825840,0.2737071188307959,0,57360,0.0
Sigmoid,240,28680,10,0.016633172581836744,-0.343148367014225,-0.16325759721619415,1700517,6825840,0.24912933792763967,0,57360,0.0
Sigmoid,240,28680,11,0.022596747909037387,-0.3404778308293372,-0.1589405414601499,1544108,6825840,0.2262150885458786,0,57360,0.0
Sigmoid,240,28680,12,0.028821463302583818,-0.3379163776337692,-0.15454745716559268,1400761,6825840,0.20521444979665507,0,57360,0.0
Sigmoid,240,28680,13,0.03478647671611343,-0.3350165341999617,-0.15011502874192412,1288525,6825840,0.18877163836245794,0,57360,0.0
Sigmoid,240,28680,14,0.04036632737685826,-0.33241650932733824,-0.14602509097524,1192484,6825840,0.17470142868863026,0,57360,0.0
Sigmoid,240,28680,15,0.04507806799741464,-0.33033555002704956,-0.14262874101481746,1112598,6825840,0.16299796069055236,0,57360,0.0
Sigmoid,240,28680,16,0.04984045248820266,-0.3283463960995419,-0.13925297180566962,1042483,6825840,0.15272596486293263,0,57360,0.0
Sigmoid,240,28680,17,0.05407411478689743,-0.3267591105487749,-0.13634249788093872,972335,6825840,0.14244913446550167,0,57360,0.0
Sigmoid,240,28680,18,0.058720871342691584,-0.3249422572318349,-0.13311069294457165,909012,6825840,0.13317218100629374,0,57360,0.0
Sigmoid,240,28680,19,0.06327388294254178,-0.32367691251981856,-0.1302015147886384,845841,6825840,0.12391749586864034,0,57360,0.0
Sigmoid,240,28680,20,0.06756578229921072,-0.32234363801319116,-0.12738892785699021,786392,6825840,0.11520809160484277,0,57360,0.0
Sigmoid,240,28680,21,0.07165147881647066,-0.3212946876945598,-0.12482160443904458,728866,6825840,0.10678041090913352,0,57360,0.0
Sigmoid,240,28680,22,0.0760541274086306,-0.320470922603902,-0.12220839759763569,670160,6825840,0.09817985771714544,0,57360,0.0
Sigmoid,240,28680,23,0.07991012984840004,-0.31991178191753566,-0.12000082603456781,615714,6825840,0.09020340353714708,0,57360,0.0
Sigmoid,240,28680,24,0.08369683088089185,-0.318711825408431,-0.11750749726376958,566544,6825840,0.08299989451847685,0,57360,0.0
Sigmoid,240,28680,25,0.0876606296592053,-0.3189998216113286,-0.11566959597606166,503987,6825840,0.07383516167973465,0,57360,0.0
Sigmoid,240,28680,26,0.0916233324308099,-0.31729957558113897,-0.11283812157516454,429941,6825840,0.06298726603612156,0,57360,0.0
Sigmoid,240,28680,27,0.0954533394248156,-0.31690146080897896,-0.11072406069208168,338436,6825840,0.049581589958159,0,57360,0.0
Sigmoid,240,28680,28,0.09864419769791878,-0.3157630511640963,-0.10855942673308877,249675,6825840,0.03657791568510249,0,57360,0.0
Sigmoid,240,28680,29,0.10218665982223787,-0.314973826822097,-0.10639358349992957,168269,6825840,0.024651764471478967,0,57360,0.0
Sigmoid,240,28680,30,0.1056765623368593,-0.31532861759731956,-0.10482602763023013,98127,6825840,0.014375813086740973,0,57360,0.0
